review,token
"Kamarnya nyaman dan cukuo luas untuk berdua. Cuma fasilitas wifinya kurang bagus selama acara dan di kamar saya menggunakan tethering paket data pribadi. Pancuran di kamar mandi tidak mulus. Kalau mandi malam, air panasnya harus nunggu. …","['kamar', 'nyaman', 'cukuo', 'luas', 'dua', 'cuma', 'fasilitas', 'wifinya', 'kurang', 'bagus', 'lama', 'acara', 'kamar', 'guna', 'tethering', 'paket', 'data', 'pribadi', 'pancur', 'di', 'kamar', 'mandi', 'mulus', 'kalau', 'mandi', 'malam', 'air', 'panas', 'nunggu']"
"Pelayanan kamar nyaman,
Staff melayani dengan baik dan senyum ramah terutama staff Lena :)
Lokasi juga terjangkau, will be back again soon.","['layan', 'kamar', 'nyaman', 'staff', 'layan', 'baik', 'senyum', 'ramah', 'utama', 'staff', 'lena', 'lokasi', 'jangkau', 'will', 'be', 'back', 'again', 'soon']"
"Kwalitas makan bagus danmoelayanan enak bagus suasana bagus, terima kasih ke pada mbak Manis untuk pelayananya, Tks","['kwalitas', 'makan', 'bagus', 'danmoelayanan', 'enak', 'bagus', 'suasana', 'bagus', 'terima', 'kasih', 'pada', 'mbak', 'manis', 'pelayananya', 'tks']"
Hotel berada di pusat kota mudah di jangkau transport dan pelayanan cepat dan ramah. Variasi makanan di restoran banyak dan rasanya enak. Untuk kamar ada bebarapa barang yg sebaiknya di ganti secara berkala seperti tirai kamar mandi yg …,"['hotel', 'ada', 'pusat', 'kota', 'mudah', 'jangkau', 'transport', 'layan', 'cepat', 'ramah', 'variasi', 'makan', 'restoran', 'banyak', 'rasa', 'enak', 'kamar', 'bebarapa', 'barang', 'yang', 'baik', 'ganti', 'kala', 'tirai', 'kamar', 'mandi', 'yang']"
"pelayanan kamar baik dan bersih, tapi kalau bisa ditingkatkan lagi body wash dipisah dengan hair wash 😁 water heaternya berfungsi dengan baik, ini penting.
kasurnya lengkap dengan bantal guling (is a plus one for me). perlengkapan mandi lengkap, makanan di resto oke tapi standar saja dan kurang banyak pilihan. …","['layan', 'kamar', 'baik', 'bersih', 'kalau', 'tingkat', 'body', 'wash', 'pisah', 'hair', 'wash', 'water', 'heaternya', 'fungsi', 'baik', 'penting', 'kasur', 'lengkap', 'bantal', 'guling', 'is', 'a', 'plus', 'one', 'for', 'me', 'lengkap', 'mandi', 'lengkap', 'makan', 'resto', 'oke', 'standar', 'dan', 'kurang', 'banyak', 'pilih']"
"Makanan enak
Pelayanan enak
All good","['makan', 'enak', 'layan', 'enak', 'all', 'good']"
"Bukber disini enak , untuk harga yang murah ada kambing gulingnya , menu lengkap","['bukber', 'sini', 'enak', 'harga', 'murah', 'kambing', 'guling', 'menu', 'lengkap']"
Rasa sarapan nya lengkap dan variatif.. Pelayanan di bantu mbak Lena..,"['rasa', 'sarap', 'lengkap', 'variatif', 'layan', 'bantu', 'mbak', 'lena']"
Menu makanan bervariasi  dan rasanya enak,"['menu', 'makan', 'variasi', 'rasa', 'enak']"
"Pelayanan Restoran sangat baik dan ramah. Makanannya juga enak khususnya menu khas tradisional, jajanan lainnya juga enak.","['layan', 'restoran', 'sangat', 'baik', 'ramah', 'makan', 'enak', 'khusus', 'menu', 'khas', 'tradisional', 'jajan', 'lain', 'enak']"
"View sangat bagus ke arah gn Merapi Merbabu, sering nampak indah dari resto Purple dr lt 8. Hotel interior bagus dg banyak hiasan Borobudur yg memecahkan rekor MURI. …","['view', 'sangat', 'bagus', 'arah', 'gn', 'rapi', 'merbabu', 'sering', 'nampak', 'indah', 'resto', 'purple', 'dr', 'lt', 'hotel', 'interior', 'bagus', 'dengan', 'banyak', 'hias', 'borobudur', 'yang', 'pecah', 'rekor', 'muri']"
"Hotel ditengah kota, kamar nyaman, layanan bagus, sarapan oke  banget, terimakasih mbak tania","['hotel', 'tengah', 'kota', 'kamar', 'nyaman', 'layan', 'bagus', 'sarap', 'oke', 'banget', 'terimakasih', 'mbak', 'tania']"
"Hotel yang menjadi pilihan jika ke Jogja, menu sarapan enak dan variasi nya banyak.. Cozy place dan mantap..","['hotel', 'jadi', 'pilih', 'ke', 'jogja', 'menu', 'sarap', 'enak', 'variasi', 'banyak', 'cozy', 'place', 'mantap']"
"Sarapannya enak bervariasi, kamar luas n bersih","['sarap', 'enak', 'variasi', 'kamar', 'luas', 'n', 'bersih']"
"Alamat hotel strategis tepat dengan kota dan mall, kamar nyaman, pelayanan cukup ramah, makanannya juga enak enak","['alamat', 'hotel', 'strategis', 'tepat', 'kota', 'mall', 'kamar', 'nyaman', 'layan', 'cukup', 'ramah', 'makan', 'enak', 'enak']"
bagus sekali pelayanannya sangat baik dan ramah dan hotelnya baguss dan nyaman,"['bagus', 'sekali', 'layan', 'sangat', 'baik', 'ramah', 'hotel', 'baguss', 'nyaman']"
Puas dengan layanan hotel dan tempatua yang cukup strategis. Untuk makanan dan minuman cocok untuk lidah lokal,"['puas', 'layan', 'hotel', 'tempatua', 'cukup', 'strategis', 'makan', 'minum', 'cocok', 'lidah', 'lokal']"
"tmpatnya nyaman, strategis juga karena di pusat kota. betah disini gamau cepet pulang hihiii","['tmpatnya', 'nyaman', 'strategis', 'karena', 'pusat', 'kota', 'betah', 'sini', 'gamau', 'cepet', 'pulang', 'hihiii']"
"Makanan Enak, pelayanan baik
overall 10/10","['makan', 'enak', 'layan', 'baik', 'overall']"
"Letaknya sangat strategis. Dekat dg stasiun, bandara lama, dan pusat aktivitas. Kelebihan kamarnya bersih, nyaman, dg bantal dan guling yg banyak. Kekurangannya tdk ada hair dryer dan channel tv tdk bersih, anggap saja tdk ada tv. Pelayanan …","['letak', 'sangat', 'strategis', 'dekat', 'dengan', 'stasiun', 'bandara', 'lama', 'pusat', 'aktivitas', 'lebih', 'kamar', 'bersih', 'nyaman', 'dengan', 'bantal', 'guling', 'yang', 'banyak', 'kurang', 'tdk', 'hair', 'dryer', 'channel', 'tv', 'tdk', 'bersih', 'anggap', 'tdk', 'tv', 'layan']"
"Kamarnya nyaman. Bersih, wangi. Kamar mandi juga oke walau kipas exhaust -nya gak ada, cuman bolongan nya doang. Service makan juga memuaskan. Mushola nya juga besar, bersih dan wangi.","['kamar', 'nyaman', 'bersih', 'wangi', 'kamar', 'mandi', 'oke', 'kipas', 'exhaust', 'gak', 'cuman', 'bolong', 'doang', 'service', 'makan', 'muas', 'mushola', 'besar', 'bersih', 'wangi']"
"Kamar nya bersih dan lumayan luas
Makananya enak
Pelayanan cepat
Recommended lah","['kamar', 'bersih', 'lumayan', 'luas', 'makananya', 'enak', 'layan', 'cepat', 'recommended']"
"Saya punya harapan besar dengan hotel ini. Kamar yg saya pilih pun di atas rata-rata. View gunung. Saya pesan via Ag**a.
Waktu sampai di hotel kaget, karena ada rombongan karyawan kantor yg akan rapat …","['punya', 'harap', 'besar', 'hotel', 'kamar', 'yang', 'pilih', 'di', 'atas', 'rata', 'rata', 'view', 'gunung', 'pesan', 'via', 'ag', 'a', 'waktu', 'di', 'hotel', 'kaget', 'ada', 'rombong', 'karyawan', 'kantor', 'yang', 'rapat']"
"Pelayanan sangat ramah, interior sangat bagus dan musholla nya luas","['layan', 'sangat', 'ramah', 'interior', 'sangat', 'bagus', 'musholla', 'luas']"
"Lokasi strategis, kamar nyaman. Banyak banget pajangan Borobudur, dari 2 dimensi sampe 3 dimensi. Mulai dari lobby sampe di kamar hotel. …","['lokasi', 'strategis', 'kamar', 'nyaman', 'banyak', 'banget', 'pajang', 'borobudur', 'dimensi', 'sampe', 'dimensi', 'mulai', 'lobby', 'sampe', 'kamar', 'hotel']"
"Sarapan pagi dengan menu yang lengkap, cita rasa terbaik, dibantu dengan layanan training Mb. Lena","['sarap', 'pagi', 'menu', 'lengkap', 'cita', 'rasa', 'baik', 'bantu', 'layan', 'training', 'mb', 'lena']"
Sarapan dan break fast bagus serta memuaskan dan pelayanan ramah dari mba lena,"['sarap', 'break', 'fast', 'bagus', 'muas', 'layan', 'ramah', 'mba', 'lena']"
"Menu lunch makanan baik, luar biasa
Pelayanan sangat baik.","['menu', 'lunch', 'makan', 'baik', 'luar', 'biasa', 'layan', 'sangat', 'baik']"
"Untuk menu makanannya cukup variatif, hanya saja beberapa makanan sedikit asin. Dan sajiannya sedikit kurang tertata, semoga kedepannya Grand Mercure bisa improve untuk semuanya","['menu', 'makan', 'cukup', 'variatif', 'saja', 'beberapa', 'makan', 'sedikit', 'asin', 'saji', 'sedikit', 'kurang', 'tata', 'moga', 'depan', 'grand', 'mercure', 'improve', 'semua']"
"Breakfastnya beragam sekali, rasanya juga enak
Terus kamar kami ada balkonnya. Lebih baik kalau disiapkan kursi untuk duduk duduk. …","['breakfastnya', 'agam', 'sekali', 'rasa', 'enak', 'terus', 'kamar', 'ada', 'balkon', 'lebih', 'baik', 'kalau', 'siap', 'kursi', 'duduk', 'duduk']"
"Hotel yang menyenangkan dengan breakfast nya yang enak, anak2 suka 👍🏻 …","['hotel', 'senang', 'breakfast', 'enak', 'anak', 'suka']"
Pelayanan yg baik dan profesional. Banyak pilihan makanan.,"['layan', 'yang', 'baik', 'profesional', 'banyak', 'pilih', 'makan']"
"Breakfast enak, kamar bagus","['breakfast', 'enak', 'kamar', 'bagus']"
"Grand Mercure Yogyakarta Adi Sucipto terletak strategis di pusat kota, dekat Bandara Adisutjipto, Malioboro, dan Plaza Ambarukmo. Hotel ini mudah diakses dengan transportasi umum maupun pribadi. Lingkungannya dikelilingi berbagai pilihan …","['grand', 'mercure', 'yogyakarta', 'adi', 'sucipto', 'letak', 'strategis', 'pusat', 'kota', 'dekat', 'bandara', 'adisutjipto', 'malioboro', 'plaza', 'ambarukmo', 'hotel', 'mudah', 'akses', 'transportasi', 'umum', 'maupun', 'pribadi', 'lingkung', 'keliling', 'bagai', 'pilih']"
"sangat baik pelayanannya, work it sihh, kalau untuk bukber bersama keluarga","['sangat', 'baik', 'layan', 'work', 'it', 'kalau', 'bukber', 'sama', 'keluarga']"
"Kamarnya Nyaman dan bersih,, cocok banged buat kalian yang jalan-jalan ke Jogja,,
Makanannya juga enakk... 🥰🥰 …","['kamar', 'nyaman', 'bersih', 'cocok', 'banged', 'buat', 'kalian', 'jalan', 'jalan', 'jogja', 'makan', 'enakk']"
"Hotel bintang 5 yang memiliki desain stylish dan elegan, dan letaknya strategis di jalan adi sucipto, Sleman ini memiliki gedung 8 lantai, dan menyediakan 305 kamar mulai dari King hingga standar room. …","['hotel', 'bintang', 'milik', 'desain', 'stylish', 'elegan', 'letak', 'strategis', 'jalan', 'adi', 'sucipto', 'sleman', 'milik', 'gedung', 'lantai', 'sedia', 'kamar', 'mulai', 'king', 'hingga', 'standar', 'room']"
penyajian sangat bersih dan nyaman,"['saji', 'sangat', 'bersih', 'nyaman']"
"Pengalaman menginap 3 malam yang menyenangkan, sarapan dan makanan di restaurant enak-enak","['alam', 'inap', 'malam', 'senang', 'sarap', 'makan', 'restaurant', 'enak', 'enak']"
kamarnya nyaman dan desainnya bagus artsy bgt,"['kamar', 'nyaman', 'desain', 'bagus', 'artsy', 'sangat']"
"Lokasi nya strategis dan terjangkau. Kamarnya bersih dan rapih, sarapan dan makan malam enak dan cukup beragam","['lokasi', 'strategis', 'jangkau', 'kamar', 'bersih', 'rapih', 'sarap', 'makan', 'malam', 'enak', 'cukup', 'agam']"
"Sangat ramah pelayanan, kamar bersih, sarapan variatif dan enak enak sekali pastinya tempat nya nyaman","['sangat', 'ramah', 'layan', 'kamar', 'bersih', 'sarap', 'variatif', 'enak', 'enak', 'sekali', 'pasti', 'tempat', 'nyaman']"
"Kamar disini sangat nyaman, dan untuk sarapannya bermacam-macam dan enak semua","['kamar', 'sini', 'sangat', 'nyaman', 'untuk', 'sarap', 'macam', 'macam', 'enak', 'semua']"
"Sarapan pagi ini sangat puas,,,
Di bantu oleh Training a/n Lena,","['sarap', 'pagi', 'sangat', 'puas', 'bantu', 'training', 'a', 'n', 'lena']"
"Lokasi strategis, makanan enak, staff sangat ramah👍🏻 …","['lokasi', 'strategis', 'makan', 'enak', 'staff', 'sangat', 'ramah']"
"Sdh kedua kalinya nginep sini. Kamar bersih, breakfast enak, banyak macamnya, kolam renang oke, byk spot foto dgn background classic. Recommended!","['sudah', 'dua', 'kali', 'nginep', 'sini', 'kamar', 'bersih', 'breakfast', 'enak', 'banyak', 'macam', 'kolam', 'renang', 'oke', 'byk', 'spot', 'foto', 'dengan', 'background', 'classic', 'recommended']"
So far selalu puas sama pelayanan dan menu breakfast di setiap grand mercure yg pernah saya inapi. Hanya saja ada beberapa makanan yang saya rasa agak keras. Dan untuk kamarnya saya dapat yang area smoking jadi asapnya seperti masuk ke dalam kamar.,"['so', 'far', 'selalu', 'puas', 'sama', 'layan', 'menu', 'breakfast', 'tiap', 'grand', 'mercure', 'yang', 'pernah', 'inap', 'saja', 'beberapa', 'makan', 'rasa', 'keras', 'untuk', 'kamar', 'saya', 'dapat', 'area', 'smoking', 'jadi', 'asap', 'masuk', 'dalam', 'kamar']"
"Recommended banget deh ngak salah pilih hotel pokoknya josss 👍🏻 tempatnya nyaman tenang bersih rapi
Lain waktu pasti kesini lagi …","['recommended', 'banget', 'ngak', 'salah', 'pilih', 'hotel', 'pokok', 'josss', 'tempat', 'nyaman', 'tenang', 'bersih', 'rapi', 'waktu', 'kesini']"
"menu breakfast yang beragam dengan cita rasa Indonesia yang khas, cocok untuk berlibur","['menu', 'breakfast', 'agam', 'cita', 'rasa', 'indonesia', 'khas', 'cocok', 'libur']"
Untuk menu makanan nya sangat lengkap,"['menu', 'makan', 'sangat', 'lengkap']"
"Pelayanan baik dan cukup ramah, atas nama mba lena,","['layan', 'baik', 'cukup', 'ramah', 'atas', 'nama', 'mba', 'lena']"
"Hotel terbaikkk,kamarnya nyaman, pelayanannya bagus, makanannya enak, dan juga fasilitas lengkap. Top deh","['hotel', 'terbaikkk', 'kamar', 'nyaman', 'layan', 'bagus', 'makan', 'enak', 'juga', 'fasilitas', 'lengkap', 'top']"
Pelayanan baik dan breakfast enak,"['layan', 'baik', 'breakfast', 'enak']"
"makanan nyaa sangatt enak sekalii, trus juga resto nya bersih dann baguuus, kereennn!! 🙌🏻 …","['makan', 'nyaa', 'sangatt', 'enak', 'sekali', 'trus', 'resto', 'bersih', 'dann', 'baguuus', 'kereennn']"
"Kolam renangnya bersih dan luas cukuplah utk anak2 berenang, waktu kesana pas sepi jadinya seperti punya private pool..
Yang paling berkesan dan servicenya paling top pada saat moment ipad yg dibawa …","['kolam', 'renang', 'bersih', 'luas', 'cukup', 'untuk', 'anak', 'renang', 'waktu', 'kesana', 'pas', 'sepi', 'jadi', 'punya', 'private', 'pool', 'paling', 'kesan', 'servicenya', 'paling', 'top', 'saat', 'moment', 'ipad', 'yang', 'bawa']"
"Menginap di sini sejenak lupa kalau sedang berada di Yogyakarta. Suasana yang tenang, nyaman, kolam renang asri dan paling penting adalah kamar yang enak buat istirahat selepas kerja. …","['inap', 'sini', 'jenak', 'lupa', 'kalau', 'sedang', 'ada', 'yogyakarta', 'suasana', 'tenang', 'nyaman', 'kolam', 'renang', 'asri', 'paling', 'penting', 'kamar', 'enak', 'buat', 'istirahat', 'lepas', 'kerja']"
"Pelayanannya ramah, rapi. Menjelaskannya nyaman. Sampai tdk bingung mencari tmpt acara. Mkannya enak,fresh","['layan', 'ramah', 'rapi', 'jelas', 'nyaman', 'tdk', 'bingung', 'cari', 'tmpt', 'acara', 'mkannya', 'enak', 'fresh']"
"Keramahan staff jadi juara... Helpfull banget dan full senyum yang luar biasa ikhlas. Meeting disini nyaman ruangannya, F&Bnya mantapppppp.... Lokasinya premium karena pas banget deket sama lippo plaza deket juga sama RS Siloam, ga jauh dari tugu/ malioboro.. Mantappp","['ramah', 'staff', 'jadi', 'juara', 'helpfull', 'banget', 'full', 'senyum', 'luar', 'biasa', 'ikhlas', 'meeting', 'sini', 'nyaman', 'ruang', 'f', 'bnya', 'mantapppppp', 'lokasi', 'premium', 'pas', 'banget', 'deket', 'sama', 'lippo', 'plaza', 'deket', 'sama', 'rs', 'siloam', 'tidak', 'jauh', 'tugu', 'malioboro', 'mantappp']"
"Bagus nyaman dan menyenangkan

Sarapannya enak banget sesuai selera …","['bagus', 'nyaman', 'senang', 'sarap', 'enak', 'banget', 'sesuai', 'selera']"
"Pelayanan ramah, nyaman, tengah kota, menunya enak2, bersih, estetik, puas pokoknya nginep disini","['layan', 'ramah', 'nyaman', 'tengah', 'kota', 'menu', 'enak', 'bersih', 'estetik', 'puas', 'pokok', 'nginep', 'sini']"
"Kamar memadai, ragam pilihan sarapan layak dan baik, pelayanan staf ramah.","['kamar', 'pada', 'ragam', 'pilih', 'sarap', 'layak', 'baik', 'layan', 'staf', 'ramah']"
"Tempatnya nyaman, bersih, pelayanannya baik, pemandangan nya indah, karyawannya ramah2, makanannya pun sangat enak, bakal balik kesini lagi, puas banget","['tempat', 'nyaman', 'bersih', 'layan', 'baik', 'pandang', 'indah', 'karyawannya', 'ramah', 'makan', 'sangat', 'enak', 'bakal', 'balik', 'kesini', 'puas', 'banget']"
"Untuk menu dinner  sangat beragam, makanan cenderung manis, namun ada condiment lain untuk mengurangi rasa manis. Overall good servis👍 …","['menu', 'dinner', 'sangat', 'agam', 'makan', 'cenderung', 'manis', 'ada', 'condiment', 'untuk', 'kurang', 'rasa', 'manis', 'overall', 'good', 'servis']"
"Kamar nya bersih rapih. Ga terlalu besar tapi nyaman.
Pelayanannya ramah dari resepsionis sampai yg di ruang makan dan tempat rapat.
Lokasinya stategis dekat stasiun dan dekat mall.
Suasananya enak ga berisik","['kamar', 'bersih', 'rapih', 'tidak', 'terlalu', 'besar', 'nyaman', 'layan', 'ramah', 'resepsionis', 'yang', 'ruang', 'makan', 'tempat', 'rapat', 'lokasi', 'stategis', 'dekat', 'stasiun', 'dekat', 'mall', 'suasana', 'enak', 'tidak', 'berisik']"
"Makanan enak dan sangat beragam (indonesian), termasuk cappuccino dan minuman tradisional. Untuk infrastruktur agak tua (lift berbunyi). Tapi yang cukup mengganggu adalah kulkas dikamar juga berbunyi,seperti bunyi jangkrik malam hari, …","['makan', 'enak', 'sangat', 'agam', 'indonesian', 'masuk', 'cappuccino', 'minum', 'tradisional', 'infrastruktur', 'tua', 'lift', 'bunyi', 'yang', 'cukup', 'ganggu', 'kulkas', 'kamar', 'bunyi', 'bunyi', 'jangkrik', 'malam', 'hari']"
"letak hotel sangat strategis, dekat mall. pelayanan nya sangat baik.. suasana nya homy ..","['letak', 'hotel', 'sangat', 'strategis', 'dekat', 'mall', 'layan', 'sangat', 'baik', 'suasana', 'homy']"
"Kamar nya bagus bangett, view pool juga bagus, makanan di restoran nya juga enak enak banyakk macamm pokoknyaa juaraa deh","['kamar', 'bagus', 'bangett', 'view', 'pool', 'bagus', 'makan', 'restoran', 'enak', 'enak', 'banyakk', 'macamm', 'pokoknyaa', 'juaraa']"
"Tempat yang strategis, hotelnya bersih dan pelayanan yang sangat memuaskan
Crew yang namanya ririn sangat ramah dan ringan tangan untuk membantu","['tempat', 'strategis', 'hotel', 'bersih', 'layan', 'sangat', 'muas', 'crew', 'nama', 'ririn', 'sangat', 'ramah', 'ringan', 'tangan', 'bantu']"
"Lokasinya strategis dekat dengan bandara
Makanannya enak
Fasilitas yang tersedia sangat lengkap …","['lokasi', 'strategis', 'dekat', 'bandara', 'makan', 'enak', 'fasilitas', 'sedia', 'sangat', 'lengkap']"
"Terimakasih banyak accord, booking di ibis dapet free upgrade di mercure.
Menu sarapan yang lengkap, enak dan memuaskan. Kamar yang bersih dan nyaman","['terimakasih', 'banyak', 'accord', 'booking', 'ibis', 'dapet', 'free', 'upgrade', 'mercure', 'menu', 'sarap', 'lengkap', 'enak', 'muas', 'kamar', 'bersih', 'nyaman']"
"Pas mau kasi review, nggk sengaja baca review
org lain yg ada kendala dan masalah dengan kamar / makanan / proses check in dll, saya sendiri pertama kali ke Jogja karna ada Tugas dinas. …","['pas', 'mau', 'kasi', 'review', 'nggk', 'sengaja', 'baca', 'review', 'org', 'yang', 'kendala', 'masalah', 'kamar', 'makan', 'proses', 'check', 'in', 'saya', 'sendiri', 'pertama', 'kali', 'jogja', 'karna', 'tugas', 'dinas']"
"Pelayanan bagus,makananya enak,kamar bersih dan letaknya dekat sama kota dan mall","['layan', 'bagus', 'makananya', 'enak', 'kamar', 'bersih', 'letak', 'dekat', 'sama', 'kota', 'mall']"
"Cukup berkesan menginap disini, pelayanan bagus dan ramah, kamar bersih makanan enak2 cocok untuk liburan keluarga","['cukup', 'kesan', 'inap', 'sini', 'layan', 'bagus', 'ramah', 'kamar', 'bersih', 'makan', 'enak', 'cocok', 'libur', 'keluarga']"
"Hotelnya nyaman bersih, pelayanan ramah dan makanannya enak enak. 3 hari 2 malam disini selalu dapat makanan yang enak dan beraneka ragam","['hotel', 'nyaman', 'bersih', 'layan', 'ramah', 'makan', 'enak', 'enak', 'hari', 'malam', 'sini', 'selalu', 'makan', 'enak', 'aneka', 'ragam']"
"Tempat sangat nyaman, pelayanan baik, akses untuk ke berbagai lokasi juga cukup mudah","['tempat', 'sangat', 'nyaman', 'layan', 'baik', 'akses', 'ke', 'bagai', 'lokasi', 'cukup', 'mudah']"
"mantapp, kamarnya keren bangett","['mantapp', 'kamar', 'keren', 'bangett']"
"makanan baik.enak.
mbak intan sangat baik.
melayani setulus hati...sehat selalu mbk intan","['makan', 'baik', 'enak', 'mbak', 'intan', 'sangat', 'baik', 'layan', 'tulus', 'hati', 'sehat', 'selalu', 'mbk', 'intan']"
"Sarapan pagi banyak variasi dan cocok rasa serta aromanya.
Hanya kedepan kalau boleh kamar siapin juga sabun batang....karena gak semua familier dengan gel soap👍🙏 …","['sarap', 'pagi', 'banyak', 'variasi', 'cocok', 'rasa', 'aroma', 'depan', 'kalau', 'kamar', 'siapin', 'sabun', 'batang', 'gak', 'semua', 'familier', 'gel', 'soap']"
